iter : 10155 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10156 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10157 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10158 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10159 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10160 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10161 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10162 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10163 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10164 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10165 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10166 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10167 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10168 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10169 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10170 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10171 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10172 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10173 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10174 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10175 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10176 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10177 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10178 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10179 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10180 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10181 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10182 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10183 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10184 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10185 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10186 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10187 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10188 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10189 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10190 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10191 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10192 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10193 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10194 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10195 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10196 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10197 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10198 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10199 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10200 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10201 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10202 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10203 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10204 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10205 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10206 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10207 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10208 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10209 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10210 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10211 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10212 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10213 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10214 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10215 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10216 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10217 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10218 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10219 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10220 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10221 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10222 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10223 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10224 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10225 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10226 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10227 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10228 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10229 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10230 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10231 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10232 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10233 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10234 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10235 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10236 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10237 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10238 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10239 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10240 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10241 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10242 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10243 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10244 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10245 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10246 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10247 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10248 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10249 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10250 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10251 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10252 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10253 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10254 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10255 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10256 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10257 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10258 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10259 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10260 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10261 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10262 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10263 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10264 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10265 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10266 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10267 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10268 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10269 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10270 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10271 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10272 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10273 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10274 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10275 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10276 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10277 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10278 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10279 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10280 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10281 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10282 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10283 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10284 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10285 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10286 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10287 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10288 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10289 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10290 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10291 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10292 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10293 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10294 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10295 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10296 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10297 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
iter : 10298 cost: 1038.0 path:[9, 12, 14, 13, 10, 11, 8, 6, 7, 15, 18, 19, 17, 16, 20, 21, 25, 22, 23, 24, 0, 1, 2, 3, 4, 5]
